game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value,random_seed,rho,n_instance,sample_size
0,"(1,)",partial,c,joint,1.5270549134435203,1.0,1.5270549134435203,3,0.9,1,512
0,"(2,)",partial,c,joint,1.526761471037953,1.0,1.526761471037953,3,0.9,1,512
0,"(3,)",partial,c,joint,1.418496107089929,1.0,1.418496107089929,3,0.9,1,512
0,"(1, 2)",partial,c,joint,2.1956737805744613,1.0,2.1956737805744613,3,0.9,1,512
0,"(1, 2, 3)",partial,c,joint,3.1889914682449705,1.0,3.1889914682449705,3,0.9,1,512
0,"(0,)",partial,c,interaction,1.526764702172264,1.0,1.526764702172264,3,0.9,1,512
0,"(1,)",partial,c,interaction,1.5270549134435203,1.0,1.5270549134435203,3,0.9,1,512
0,"(2,)",partial,c,interaction,1.526761471037953,1.0,1.526761471037953,3,0.9,1,512
0,"(3,)",partial,c,interaction,1.4184961070899291,1.0,1.4184961070899291,3,0.9,1,512
0,"(1, 2)",partial,c,interaction,-1.8859117745091645,1.0,-1.8859117745091645,3,0.9,1,512
0,"(1, 2, 3)",partial,c,interaction,2.550540333717299,1.0,2.550540333717299,3,0.9,1,512
0,"(0,)",partial,b,individual,2.0024904716956087,1.0,2.0024904716956087,3,0.9,1,512
0,"(1,)",partial,b,individual,2.0128335211996786,1.0,2.0128335211996786,3,0.9,1,512
0,"(2,)",partial,b,individual,2.0114174438387047,1.0,2.0114174438387047,3,0.9,1,512
0,"(3,)",partial,b,individual,-2.220446049250313e-16,1.0,-2.220446049250313e-16,3,0.9,1,512
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0,3,0.9,1,512
0,"(0,)",partial,b,joint,2.002490471695608,1.0,2.002490471695608,3,0.9,1,512
0,"(1,)",partial,b,joint,2.0128335211996786,1.0,2.0128335211996786,3,0.9,1,512
0,"(2,)",partial,b,joint,2.0114174438387047,1.0,2.0114174438387047,3,0.9,1,512
0,"(3,)",partial,b,joint,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",partial,b,joint,4.024250965038383,1.0,4.024250965038383,3,0.9,1,512
0,"(1, 2, 3)",partial,b,joint,4.024250965038384,1.0,4.024250965038384,3,0.9,1,512
0,"(0,)",partial,b,interaction,2.0024904716956087,1.0,2.0024904716956087,3,0.9,1,512
0,"(1,)",partial,b,interaction,2.0128335211996786,1.0,2.0128335211996786,3,0.9,1,512
0,"(2,)",partial,b,interaction,2.0114174438387047,1.0,2.0114174438387047,3,0.9,1,512
0,"(3,)",partial,b,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16,3,0.9,1,512
0,"(1, 2)",partial,b,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16,3,0.9,1,512
0,"(1, 2, 3)",partial,b,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16,3,0.9,1,512
0,"(0,)",partial,m,individual,2.046794262452216,1.0,2.046794262452216,3,0.9,1,512
0,"(1,)",partial,m,individual,2.080285972946597,1.0,2.080285972946597,3,0.9,1,512
0,"(2,)",partial,m,individual,2.000891387163283,1.0,2.000891387163283,3,0.9,1,512
0,"(3,)",partial,m,individual,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",partial,m,individual,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2, 3)",partial,m,individual,0.0,1.0,0.0,3,0.9,1,512
0,"(0,)",partial,m,joint,2.046794262452216,1.0,2.046794262452216,3,0.9,1,512
0,"(1,)",partial,m,joint,2.080285972946597,1.0,2.080285972946597,3,0.9,1,512
0,"(2,)",partial,m,joint,2.000891387163283,1.0,2.000891387163283,3,0.9,1,512
0,"(3,)",partial,m,joint,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",partial,m,joint,4.081177360109872,1.0,4.081177360109872,3,0.9,1,512
0,"(1, 2, 3)",partial,m,joint,4.081177360109873,1.0,4.081177360109873,3,0.9,1,512
0,"(0,)",partial,m,interaction,2.046794262452216,1.0,2.046794262452216,3,0.9,1,512
0,"(1,)",partial,m,interaction,2.080285972946597,1.0,2.080285972946597,3,0.9,1,512
0,"(2,)",partial,m,interaction,2.000891387163283,1.0,2.000891387163283,3,0.9,1,512
0,"(3,)",partial,m,interaction,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",partial,m,interaction,1.9984014443252815e-14,1.0,1.9984014443252815e-14,3,0.9,1,512
0,"(1, 2, 3)",partial,m,interaction,0.0,1.0,0.0,3,0.9,1,512
0,"(0,)",full,c,individual,0.026321251928576,1.0,0.026321251928576,3,0.9,1,512
0,"(1,)",full,c,individual,0.0263903733247907,1.0,0.0263903733247907,3,0.9,1,512
0,"(2,)",full,c,individual,0.0263295433679573,1.0,0.0263295433679573,3,0.9,1,512
0,"(3,)",full,c,individual,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",full,c,individual,0.232067233941895,1.0,0.232067233941895,3,0.9,1,512
0,"(1, 2, 3)",full,c,individual,0.4052269946748508,1.0,0.4052269946748508,3,0.9,1,512
0,"(0,)",full,c,joint,0.026321251928576,1.0,0.026321251928576,3,0.9,1,512
0,"(1,)",full,c,joint,0.0263903733247907,1.0,0.0263903733247907,3,0.9,1,512
0,"(2,)",full,c,joint,0.0263295433679573,1.0,0.0263295433679573,3,0.9,1,512
0,"(3,)",full,c,joint,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",full,c,joint,0.232067233941895,1.0,0.232067233941895,3,0.9,1,512
0,"(1, 2, 3)",full,c,joint,0.4052269946748508,1.0,0.4052269946748508,3,0.9,1,512
0,"(0,)",full,c,interaction,0.026321251928576,1.0,0.026321251928576,3,0.9,1,512
0,"(1,)",full,c,interaction,0.0263903733247907,1.0,0.0263903733247907,3,0.9,1,512
0,"(2,)",full,c,interaction,0.0263295433679573,1.0,0.0263295433679573,3,0.9,1,512
0,"(3,)",full,c,interaction,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",full,c,interaction,-0.1793473172491468,1.0,-0.1793473172491468,3,0.9,1,512
0,"(1, 2, 3)",full,c,interaction,-0.0530497296657568,1.0,-0.0530497296657568,3,0.9,1,512
0,"(0,)",full,b,individual,2.002490471695608,1.0,2.002490471695608,3,0.9,1,512
0,"(1,)",full,b,individual,2.012833521199678,1.0,2.012833521199678,3,0.9,1,512
0,"(2,)",full,b,individual,2.011417443838704,1.0,2.011417443838704,3,0.9,1,512
0,"(3,)",full,b,individual,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",full,b,individual,4.024250965038383,1.0,4.024250965038383,3,0.9,1,512
0,"(1, 2, 3)",full,b,individual,4.024250965038383,1.0,4.024250965038383,3,0.9,1,512
0,"(0,)",full,b,joint,2.002490471695608,1.0,2.002490471695608,3,0.9,1,512
0,"(1,)",full,b,joint,2.012833521199678,1.0,2.012833521199678,3,0.9,1,512
0,"(2,)",full,b,joint,2.011417443838704,1.0,2.011417443838704,3,0.9,1,512
0,"(3,)",full,b,joint,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",full,b,joint,4.024250965038383,1.0,4.024250965038383,3,0.9,1,512
0,"(1, 2, 3)",full,b,joint,4.024250965038383,1.0,4.024250965038383,3,0.9,1,512
0,"(0,)",full,b,interaction,2.002490471695608,1.0,2.002490471695608,3,0.9,1,512
0,"(1,)",full,b,interaction,2.012833521199678,1.0,2.012833521199678,3,0.9,1,512
0,"(2,)",full,b,interaction,2.011417443838704,1.0,2.011417443838704,3,0.9,1,512
0,"(3,)",full,b,interaction,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",full,b,interaction,-8.881784197001252e-16,1.0,-8.881784197001252e-16,3,0.9,1,512
0,"(1, 2, 3)",full,b,interaction,0.0,1.0,0.0,3,0.9,1,512
0,"(0,)",full,m,individual,2.046794262452241,1.0,2.046794262452241,3,0.9,1,512
0,"(1,)",full,m,individual,2.0802859729466223,1.0,2.0802859729466223,3,0.9,1,512
0,"(2,)",full,m,individual,2.0008913871633096,1.0,2.0008913871633096,3,0.9,1,512
0,"(3,)",full,m,individual,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",full,m,individual,4.081177360109891,1.0,4.081177360109891,3,0.9,1,512
0,"(1, 2, 3)",full,m,individual,4.081177360109891,1.0,4.081177360109891,3,0.9,1,512
0,"(0,)",full,m,joint,2.046794262452241,1.0,2.046794262452241,3,0.9,1,512
0,"(1,)",full,m,joint,2.0802859729466223,1.0,2.0802859729466223,3,0.9,1,512
0,"(2,)",full,m,joint,2.0008913871633096,1.0,2.0008913871633096,3,0.9,1,512
0,"(3,)",full,m,joint,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",full,m,joint,4.081177360109891,1.0,4.081177360109891,3,0.9,1,512
0,"(1, 2, 3)",full,m,joint,4.081177360109891,1.0,4.081177360109891,3,0.9,1,512
0,"(0,)",full,m,interaction,2.046794262452241,1.0,2.046794262452241,3,0.9,1,512
0,"(1,)",full,m,interaction,2.0802859729466223,1.0,2.0802859729466223,3,0.9,1,512
0,"(2,)",full,m,interaction,2.0008913871633096,1.0,2.0008913871633096,3,0.9,1,512
0,"(3,)",full,m,interaction,0.0,1.0,0.0,3,0.9,1,512
0,"(1, 2)",full,m,interaction,4.1744385725905886e-14,1.0,4.1744385725905886e-14,3,0.9,1,512
0,"(1, 2, 3)",full,m,interaction,-8.881784197001252e-16,1.0,-8.881784197001252e-16,3,0.9,1,512
0,"(0,)",pure,c,individual,2.065304202327161,1.0,2.065304202327161,4,0.0,1,512
0,"(1,)",pure,c,individual,2.063218299856353,1.0,2.063218299856353,4,0.0,1,512
0,"(2,)",pure,c,individual,2.0642931099127884,1.0,2.0642931099127884,4,0.0,1,512
0,"(3,)",pure,c,individual,-0.0120908917998463,1.0,-0.0120908917998463,4,0.0,1,512
0,"(1, 2)",pure,c,individual,3.88117318976636,1.0,3.88117318976636,4,0.0,1,512
0,"(1, 2, 3)",pure,c,individual,3.964251723111951,1.0,3.964251723111951,4,0.0,1,512
0,"(0,)",pure,c,joint,2.065304202327161,1.0,2.065304202327161,4,0.0,1,512
0,"(1,)",pure,c,joint,2.063218299856353,1.0,2.063218299856353,4,0.0,1,512
0,"(2,)",pure,c,joint,2.0642931099127884,1.0,2.0642931099127884,4,0.0,1,512
0,"(3,)",pure,c,joint,-0.0120908917998463,1.0,-0.0120908917998463,4,0.0,1,512
0,"(1, 2)",pure,c,joint,3.88117318976636,1.0,3.88117318976636,4,0.0,1,512
0,"(1, 2, 3)",pure,c,joint,3.964251723111951,1.0,3.964251723111951,4,0.0,1,512
0,"(0,)",pure,c,interaction,2.065304202327161,1.0,2.065304202327161,4,0.0,1,512
0,"(1,)",pure,c,interaction,2.063218299856353,1.0,2.063218299856353,4,0.0,1,512
0,"(2,)",pure,c,interaction,2.0642931099127884,1.0,2.0642931099127884,4,0.0,1,512
0,"(3,)",pure,c,interaction,-0.0120908917998463,1.0,-0.0120908917998463,4,0.0,1,512
0,"(1, 2)",pure,c,interaction,-0.2463382200027815,1.0,-0.2463382200027815,4,0.0,1,512
0,"(1, 2, 3)",pure,c,interaction,0.3679606562913831,1.0,0.3679606562913831,4,0.0,1,512
0,"(0,)",pure,b,individual,1.9804352676802908,1.0,1.9804352676802908,4,0.0,1,512
0,"(1,)",pure,b,individual,1.995717102545588,1.0,1.995717102545588,4,0.0,1,512
0,"(2,)",pure,b,individual,2.0202589548783267,1.0,2.0202589548783267,4,0.0,1,512
0,"(3,)",pure,b,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",pure,b,individual,4.015976057423914,1.0,4.015976057423914,4,0.0,1,512
0,"(1, 2, 3)",pure,b,individual,4.015976057423914,1.0,4.015976057423914,4,0.0,1,512
0,"(0,)",pure,b,joint,1.9804352676802908,1.0,1.9804352676802908,4,0.0,1,512
0,"(1,)",pure,b,joint,1.995717102545588,1.0,1.995717102545588,4,0.0,1,512
0,"(2,)",pure,b,joint,2.0202589548783267,1.0,2.0202589548783267,4,0.0,1,512
0,"(3,)",pure,b,joint,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",pure,b,joint,4.015976057423914,1.0,4.015976057423914,4,0.0,1,512
0,"(1, 2, 3)",pure,b,joint,4.015976057423914,1.0,4.015976057423914,4,0.0,1,512
0,"(0,)",pure,b,interaction,1.9804352676802908,1.0,1.9804352676802908,4,0.0,1,512
0,"(1,)",pure,b,interaction,1.995717102545588,1.0,1.995717102545588,4,0.0,1,512
0,"(2,)",pure,b,interaction,2.0202589548783267,1.0,2.0202589548783267,4,0.0,1,512
0,"(3,)",pure,b,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",pure,b,interaction,-8.881784197001252e-16,1.0,-8.881784197001252e-16,4,0.0,1,512
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(0,)",pure,m,individual,2.0208433743877965,1.0,2.0208433743877965,4,0.0,1,512
0,"(1,)",pure,m,individual,1.835261049880903,1.0,1.835261049880903,4,0.0,1,512
0,"(2,)",pure,m,individual,1.8390361727039304,1.0,1.8390361727039304,4,0.0,1,512
0,"(3,)",pure,m,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",pure,m,individual,3.674297222584829,1.0,3.674297222584829,4,0.0,1,512
0,"(1, 2, 3)",pure,m,individual,3.674297222584829,1.0,3.674297222584829,4,0.0,1,512
0,"(0,)",pure,m,joint,2.0208433743877965,1.0,2.0208433743877965,4,0.0,1,512
0,"(1,)",pure,m,joint,1.835261049880903,1.0,1.835261049880903,4,0.0,1,512
0,"(2,)",pure,m,joint,1.8390361727039304,1.0,1.8390361727039304,4,0.0,1,512
0,"(3,)",pure,m,joint,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",pure,m,joint,3.674297222584829,1.0,3.674297222584829,4,0.0,1,512
0,"(1, 2, 3)",pure,m,joint,3.674297222584829,1.0,3.674297222584829,4,0.0,1,512
0,"(0,)",pure,m,interaction,2.0208433743877965,1.0,2.0208433743877965,4,0.0,1,512
0,"(1,)",pure,m,interaction,1.835261049880903,1.0,1.835261049880903,4,0.0,1,512
0,"(2,)",pure,m,interaction,1.8390361727039304,1.0,1.8390361727039304,4,0.0,1,512
0,"(3,)",pure,m,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",pure,m,interaction,-3.996802888650564e-15,1.0,-3.996802888650564e-15,4,0.0,1,512
0,"(1, 2, 3)",pure,m,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(0,)",partial,c,individual,1.9902224493472809,1.0,1.9902224493472809,4,0.0,1,512
0,"(1,)",partial,c,individual,1.988058890326504,1.0,1.988058890326504,4,0.0,1,512
0,"(2,)",partial,c,individual,1.9891456513395456,1.0,1.9891456513395456,4,0.0,1,512
0,"(3,)",partial,c,individual,-0.0193725163581999,1.0,-0.0193725163581999,4,0.0,1,512
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(0,)",partial,c,joint,1.9902224493472804,1.0,1.9902224493472804,4,0.0,1,512
0,"(1,)",partial,c,joint,1.9880588903265044,1.0,1.9880588903265044,4,0.0,1,512
0,"(2,)",partial,c,joint,1.9891456513395456,1.0,1.9891456513395456,4,0.0,1,512
0,"(3,)",partial,c,joint,-0.0193725163582001,1.0,-0.0193725163582001,4,0.0,1,512
0,"(1, 2)",partial,c,joint,3.9472649034615896,1.0,3.9472649034615896,4,0.0,1,512
0,"(1, 2, 3)",partial,c,joint,3.92350099771996,1.0,3.92350099771996,4,0.0,1,512
0,"(0,)",partial,c,interaction,1.9902224493472809,1.0,1.9902224493472809,4,0.0,1,512
0,"(1,)",partial,c,interaction,1.988058890326504,1.0,1.988058890326504,4,0.0,1,512
0,"(2,)",partial,c,interaction,1.9891456513395456,1.0,1.9891456513395456,4,0.0,1,512
0,"(3,)",partial,c,interaction,-0.0193725163581999,1.0,-0.0193725163581999,4,0.0,1,512
0,"(1, 2)",partial,c,interaction,-0.0428014343671208,1.0,-0.0428014343671208,4,0.0,1,512
0,"(1, 2, 3)",partial,c,interaction,0.0268070432245433,1.0,0.0268070432245433,4,0.0,1,512
0,"(0,)",partial,b,individual,1.980435267680291,1.0,1.980435267680291,4,0.0,1,512
0,"(1,)",partial,b,individual,1.9957171025455875,1.0,1.9957171025455875,4,0.0,1,512
0,"(2,)",partial,b,individual,2.0202589548783267,1.0,2.0202589548783267,4,0.0,1,512
0,"(3,)",partial,b,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(0,)",partial,b,joint,1.980435267680291,1.0,1.980435267680291,4,0.0,1,512
0,"(1,)",partial,b,joint,1.995717102545588,1.0,1.995717102545588,4,0.0,1,512
0,"(2,)",partial,b,joint,2.0202589548783263,1.0,2.0202589548783263,4,0.0,1,512
0,"(3,)",partial,b,joint,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",partial,b,joint,4.015976057423914,1.0,4.015976057423914,4,0.0,1,512
0,"(1, 2, 3)",partial,b,joint,4.015976057423915,1.0,4.015976057423915,4,0.0,1,512
0,"(0,)",partial,b,interaction,1.980435267680291,1.0,1.980435267680291,4,0.0,1,512
0,"(1,)",partial,b,interaction,1.9957171025455875,1.0,1.9957171025455875,4,0.0,1,512
0,"(2,)",partial,b,interaction,2.0202589548783267,1.0,2.0202589548783267,4,0.0,1,512
0,"(3,)",partial,b,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",partial,b,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16,4,0.0,1,512
0,"(1, 2, 3)",partial,b,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16,4,0.0,1,512
0,"(0,)",partial,m,individual,2.0208433743878045,1.0,2.0208433743878045,4,0.0,1,512
0,"(1,)",partial,m,individual,1.8352610498809088,1.0,1.8352610498809088,4,0.0,1,512
0,"(2,)",partial,m,individual,1.8390361727039373,1.0,1.8390361727039373,4,0.0,1,512
0,"(3,)",partial,m,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",partial,m,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2, 3)",partial,m,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(0,)",partial,m,joint,2.020843374387805,1.0,2.020843374387805,4,0.0,1,512
0,"(1,)",partial,m,joint,1.8352610498809092,1.0,1.8352610498809092,4,0.0,1,512
0,"(2,)",partial,m,joint,1.8390361727039373,1.0,1.8390361727039373,4,0.0,1,512
0,"(3,)",partial,m,joint,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",partial,m,joint,3.674297222584842,1.0,3.674297222584842,4,0.0,1,512
0,"(1, 2, 3)",partial,m,joint,3.674297222584842,1.0,3.674297222584842,4,0.0,1,512
0,"(0,)",partial,m,interaction,2.0208433743878045,1.0,2.0208433743878045,4,0.0,1,512
0,"(1,)",partial,m,interaction,1.8352610498809088,1.0,1.8352610498809088,4,0.0,1,512
0,"(2,)",partial,m,interaction,1.8390361727039373,1.0,1.8390361727039373,4,0.0,1,512
0,"(3,)",partial,m,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",partial,m,interaction,9.325873406851317e-15,1.0,9.325873406851317e-15,4,0.0,1,512
0,"(1, 2, 3)",partial,m,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16,4,0.0,1,512
0,"(0,)",full,c,individual,1.9838027515431795,1.0,1.9838027515431795,4,0.0,1,512
0,"(1,)",full,c,individual,1.981645534669192,1.0,1.981645534669192,4,0.0,1,512
0,"(2,)",full,c,individual,1.9827291515533136,1.0,1.9827291515533136,4,0.0,1,512
0,"(3,)",full,c,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",full,c,individual,4.031075076998525,1.0,4.031075076998525,4,0.0,1,512
0,"(1, 2, 3)",full,c,individual,3.882750272327969,1.0,3.882750272327969,4,0.0,1,512
0,"(0,)",full,c,joint,1.9838027515431795,1.0,1.9838027515431795,4,0.0,1,512
0,"(1,)",full,c,joint,1.981645534669192,1.0,1.981645534669192,4,0.0,1,512
0,"(2,)",full,c,joint,1.9827291515533136,1.0,1.9827291515533136,4,0.0,1,512
0,"(3,)",full,c,joint,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",full,c,joint,4.031075076998525,1.0,4.031075076998525,4,0.0,1,512
0,"(1, 2, 3)",full,c,joint,3.882750272327969,1.0,3.882750272327969,4,0.0,1,512
0,"(0,)",full,c,interaction,1.9838027515431795,1.0,1.9838027515431795,4,0.0,1,512
0,"(1,)",full,c,interaction,1.981645534669192,1.0,1.981645534669192,4,0.0,1,512
0,"(2,)",full,c,interaction,1.9827291515533136,1.0,1.9827291515533136,4,0.0,1,512
0,"(3,)",full,c,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",full,c,interaction,-0.0667003907760195,1.0,-0.0667003907760195,4,0.0,1,512
0,"(1, 2, 3)",full,c,interaction,-0.3143465698422973,1.0,-0.3143465698422973,4,0.0,1,512
0,"(0,)",full,b,individual,1.9804352676802912,1.0,1.9804352676802912,4,0.0,1,512
0,"(1,)",full,b,individual,1.995717102545588,1.0,1.995717102545588,4,0.0,1,512
0,"(2,)",full,b,individual,2.0202589548783263,1.0,2.0202589548783263,4,0.0,1,512
0,"(3,)",full,b,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",full,b,individual,4.015976057423915,1.0,4.015976057423915,4,0.0,1,512
0,"(1, 2, 3)",full,b,individual,4.015976057423915,1.0,4.015976057423915,4,0.0,1,512
0,"(0,)",full,b,joint,1.9804352676802912,1.0,1.9804352676802912,4,0.0,1,512
0,"(1,)",full,b,joint,1.995717102545588,1.0,1.995717102545588,4,0.0,1,512
0,"(2,)",full,b,joint,2.0202589548783263,1.0,2.0202589548783263,4,0.0,1,512
0,"(3,)",full,b,joint,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",full,b,joint,4.015976057423915,1.0,4.015976057423915,4,0.0,1,512
0,"(1, 2, 3)",full,b,joint,4.015976057423915,1.0,4.015976057423915,4,0.0,1,512
0,"(0,)",full,b,interaction,1.9804352676802912,1.0,1.9804352676802912,4,0.0,1,512
0,"(1,)",full,b,interaction,1.995717102545588,1.0,1.995717102545588,4,0.0,1,512
0,"(2,)",full,b,interaction,2.0202589548783263,1.0,2.0202589548783263,4,0.0,1,512
0,"(3,)",full,b,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",full,b,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2, 3)",full,b,interaction,-8.881784197001252e-16,1.0,-8.881784197001252e-16,4,0.0,1,512
0,"(0,)",full,m,individual,2.0208433743878222,1.0,2.0208433743878222,4,0.0,1,512
0,"(1,)",full,m,individual,1.8352610498809243,1.0,1.8352610498809243,4,0.0,1,512
0,"(2,)",full,m,individual,1.8390361727039533,1.0,1.8390361727039533,4,0.0,1,512
0,"(3,)",full,m,individual,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",full,m,individual,3.674297222584855,1.0,3.674297222584855,4,0.0,1,512
0,"(1, 2, 3)",full,m,individual,3.674297222584855,1.0,3.674297222584855,4,0.0,1,512
0,"(0,)",full,m,joint,2.0208433743878222,1.0,2.0208433743878222,4,0.0,1,512
0,"(1,)",full,m,joint,1.8352610498809243,1.0,1.8352610498809243,4,0.0,1,512
0,"(2,)",full,m,joint,1.8390361727039533,1.0,1.8390361727039533,4,0.0,1,512
0,"(3,)",full,m,joint,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",full,m,joint,3.674297222584855,1.0,3.674297222584855,4,0.0,1,512
0,"(1, 2, 3)",full,m,joint,3.674297222584855,1.0,3.674297222584855,4,0.0,1,512
0,"(0,)",full,m,interaction,2.0208433743878222,1.0,2.0208433743878222,4,0.0,1,512
0,"(1,)",full,m,interaction,1.8352610498809243,1.0,1.8352610498809243,4,0.0,1,512
0,"(2,)",full,m,interaction,1.8390361727039533,1.0,1.8390361727039533,4,0.0,1,512
0,"(3,)",full,m,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(1, 2)",full,m,interaction,2.220446049250313e-14,1.0,2.220446049250313e-14,4,0.0,1,512
0,"(1, 2, 3)",full,m,interaction,0.0,1.0,0.0,4,0.0,1,512
0,"(0,)",pure,c,individual,3.9753762466056073,1.0,3.9753762466056073,4,0.5,1,512
0,"(1,)",pure,c,individual,3.977542310560128,1.0,3.977542310560128,4,0.5,1,512
0,"(2,)",pure,c,individual,3.9766506404116018,1.0,3.9766506404116018,4,0.5,1,512
0,"(3,)",pure,c,individual,2.962300934383557,1.0,2.962300934383557,4,0.5,1,512
0,"(1, 2)",pure,c,individual,5.4814653134679565,1.0,5.4814653134679565,4,0.5,1,512
0,"(1, 2, 3)",pure,c,individual,5.634247916887835,1.0,5.634247916887835,4,0.5,1,512
0,"(0,)",pure,c,joint,3.9753762466056073,1.0,3.9753762466056073,4,0.5,1,512
0,"(1,)",pure,c,joint,3.977542310560128,1.0,3.977542310560128,4,0.5,1,512
0,"(2,)",pure,c,joint,3.9766506404116018,1.0,3.9766506404116018,4,0.5,1,512
0,"(3,)",pure,c,joint,2.962300934383557,1.0,2.962300934383557,4,0.5,1,512
0,"(1, 2)",pure,c,joint,5.4814653134679565,1.0,5.4814653134679565,4,0.5,1,512
0,"(1, 2, 3)",pure,c,joint,5.634247916887835,1.0,5.634247916887835,4,0.5,1,512
0,"(0,)",pure,c,interaction,3.9753762466056073,1.0,3.9753762466056073,4,0.5,1,512
0,"(1,)",pure,c,interaction,3.977542310560128,1.0,3.977542310560128,4,0.5,1,512
0,"(2,)",pure,c,interaction,3.9766506404116018,1.0,3.9766506404116018,4,0.5,1,512
0,"(3,)",pure,c,interaction,2.962300934383557,1.0,2.962300934383557,4,0.5,1,512
0,"(1, 2)",pure,c,interaction,-2.4727276375037723,1.0,-2.4727276375037723,4,0.5,1,512
0,"(1, 2, 3)",pure,c,interaction,1.321441093867076,1.0,1.321441093867076,4,0.5,1,512
0,"(0,)",pure,b,individual,2.0119654839789094,1.0,2.0119654839789094,4,0.5,1,512
0,"(1,)",pure,b,individual,2.014641196594088,1.0,2.014641196594088,4,0.5,1,512
0,"(2,)",pure,b,individual,2.029899806907705,1.0,2.029899806907705,4,0.5,1,512
0,"(3,)",pure,b,individual,0.0,1.0,0.0,4,0.5,1,512
0,"(1, 2)",pure,b,individual,4.044541003501792,1.0,4.044541003501792,4,0.5,1,512
0,"(1, 2, 3)",pure,b,individual,4.044541003501792,1.0,4.044541003501792,4,0.5,1,512
0,"(0,)",pure,b,joint,2.0119654839789094,1.0,2.0119654839789094,4,0.5,1,512
0,"(1,)",pure,b,joint,2.014641196594088,1.0,2.014641196594088,4,0.5,1,512
0,"(2,)",pure,b,joint,2.029899806907705,1.0,2.029899806907705,4,0.5,1,512
0,"(3,)",pure,b,joint,0.0,1.0,0.0,4,0.5,1,512
0,"(1, 2)",pure,b,joint,4.044541003501792,1.0,4.044541003501792,4,0.5,1,512
0,"(1, 2, 3)",pure,b,joint,4.044541003501792,1.0,4.044541003501792,4,0.5,1,512
0,"(0,)",pure,b,interaction,2.0119654839789094,1.0,2.0119654839789094,4,0.5,1,512
0,"(1,)",pure,b,interaction,2.014641196594088,1.0,2.014641196594088,4,0.5,1,512
0,"(2,)",pure,b,interaction,2.029899806907705,1.0,2.029899806907705,4,0.5,1,512
