Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,SpearmanCorrelation,SpearmanCorrelation@10,SpearmanCorrelation@50,MSE,MAE,SSE,SAE,approximator,budget,image_name
0.0,0.0,0.041375291375291376,-0.28888888888888886,-0.044897959183673466,0.06119684912788361,-0.10803519730145598,-0.016138724306104656,0.16746990426293806,0.31721110178198386,24.115666213863083,45.67839865660567,ShapleyGAX (2add),10000,ILSVRC2012_val_00000138.JPEG
0.2,0.4,0.00641025641025641,-0.022222222222222223,0.013877551020408163,0.005927980065911101,0.47333769992041663,0.03362512312617214,0.023192092668417978,0.11653592027117199,3.339661344252189,16.781172519048766,ShapleyGAX (2add),15000,ILSVRC2012_val_00000138.JPEG
0.2,0.4,0.10625485625485626,0.19999999999999998,0.22938775510204082,0.15998312032794793,0.7522507838615744,0.38322965377886553,0.013100606268666585,0.09224084397031933,1.8864873026879883,13.282681531725983,ShapleyGAX (2add),20000,ILSVRC2012_val_00000138.JPEG
0.5,0.6,0.10023310023310023,-0.022222222222222223,0.1689795918367347,0.14129089301503095,-0.1503833280068209,0.25461632265593354,0.00720978246777903,0.0708309144387273,1.0382086753601802,10.199651679176732,ShapleyGAX (2add),25000,ILSVRC2012_val_00000138.JPEG
0.6,0.6,0.13422688422688422,0.19999999999999998,0.22612244897959186,0.20360099670444495,0.7917517399864018,0.3239082740462759,0.005658008462260649,0.06170883362481183,0.8147532185655335,8.886072041972904,ShapleyGAX (2add),30000,ILSVRC2012_val_00000138.JPEG
0.4,0.4,0.028554778554778556,0.28888888888888886,-0.12979591836734694,0.036291294911984566,0.5064117008753545,-0.23648876963986726,0.05387294314071085,0.16491960631324695,7.7577038122623625,23.74842330910756,ShapleyGAX (2add),10000,ILSVRC2012_val_00000299.JPEG
0.7,1.0,0.09032634032634032,0.1111111111111111,0.10040816326530612,0.1288280684832409,-0.02865704129925473,0.12239021936142398,0.009761536169093917,0.06906353520929238,1.4056612083495241,9.945149070138104,ShapleyGAX (2add),15000,ILSVRC2012_val_00000299.JPEG
0.7,1.0,0.07012432012432013,0.19999999999999998,0.06285714285714286,0.10672775500361707,0.1605888388084637,0.14368898705850763,0.005406039543481355,0.055452742834345765,0.7784696942613151,7.98519496814579,ShapleyGAX (2add),20000,ILSVRC2012_val_00000299.JPEG
0.8,1.0,-0.022727272727272728,-0.022222222222222223,-0.12163265306122449,-0.03627923800337594,0.08503007788545341,-0.16348769757356932,0.003501980839547744,0.04660594559985175,0.5042852408948751,6.711256166378652,ShapleyGAX (2add),25000,ILSVRC2012_val_00000299.JPEG
0.8,1.0,0.11771561771561771,-0.022222222222222223,0.05142857142857143,0.16389357768668114,-0.21088665784431027,0.06951661078337111,0.002505961738242345,0.03857744213043365,0.36085849030689765,5.5551516667824465,ShapleyGAX (2add),30000,ILSVRC2012_val_00000299.JPEG
0.0,0.0,-0.03885003885003885,-0.1111111111111111,0.044897959183673466,-0.05489108592556868,-0.10522065062590569,0.019357171252621725,0.2841602306172269,0.43969314043302277,40.919073208880675,63.31581222235528,ShapleyGAX (2add),10000,ILSVRC2012_val_00000294.JPEG
0.5,0.6,-0.043900543900543904,-0.1111111111111111,-0.10040816326530612,-0.061763523832489356,-0.30488601078965427,-0.15006916980533422,0.011323298250320237,0.08305022580720306,1.6305549480461141,11.95923251623724,ShapleyGAX (2add),15000,ILSVRC2012_val_00000294.JPEG
0.6,1.0,-0.034576534576534576,-0.1111111111111111,0.030204081632653063,-0.04734346113656458,0.07471807251303986,0.04318862801355118,0.005837251185115231,0.058775376154268026,0.8405641706565933,8.463654166214596,ShapleyGAX (2add),20000,ILSVRC2012_val_00000294.JPEG
0.7,1.0,-0.0911033411033411,0.24444444444444444,0.017142857142857144,-0.13828872277148138,0.24948145309744227,-0.018733638279040392,0.003824094451848231,0.049165234971877886,0.5506696010661453,7.079793835950416,ShapleyGAX (2add),25000,ILSVRC2012_val_00000294.JPEG
